distance_km,time_of_day,traffic_level,weather_condition,traffic_blocks,holiday,event_nearby,ride_demand_level,fare
30,20,1,Clear,0,0,1,1,103
26,23,1,Snowy,0,0,0,2,102
49,6,3,Clear,2,0,0,5,137
31,5,1,Foggy,1,0,0,1,92
15,15,3,Foggy,1,0,0,5,5
41,1,1,Clear,3,0,0,5,47
38,14,2,Snowy,4,0,0,4,69
38,2,3,Clear,4,0,0,1,101
43,12,2,Snowy,2,0,0,2,13
20,16,3,Snowy,1,0,1,3,69
35,18,3,Snowy,2,0,0,5,10
23,10,3,Rainy,3,0,0,4,90
44,1,3,Clear,3,0,0,5,34
47,9,2,Clear,3,0,0,5,75
39,11,1,Clear,1,1,0,4,134
25,12,2,Rainy,0,0,0,3,87
22,5,1,Clear,2,0,0,5,5
47,3,2,Foggy,0,0,0,1,39
8,11,2,Snowy,0,0,0,1,32
9,14,3,Rainy,3,0,0,4,140
15,18,3,Clear,2,0,0,4,47
48,7,3,Foggy,4,0,0,2,118
20,4,2,Rainy,2,0,1,4,14
35,3,3,Snowy,0,0,0,4,76
37,12,3,Rainy,0,1,0,4,111
3,5,2,Clear,1,0,1,3,95
34,19,2,Snowy,3,1,0,4,118
34,15,1,Rainy,1,1,0,2,63
36,9,3,Snowy,0,0,0,3,129
35,4,3,Foggy,4,0,0,2,145
9,14,3,Clear,1,0,1,5,135
30,10,1,Rainy,4,0,0,4,73
26,19,3,Clear,4,0,0,5,94
12,8,2,Clear,2,0,0,5,39
24,17,1,Rainy,3,0,0,2,80
41,0,1,Foggy,1,0,1,2,145
19,22,2,Clear,2,0,0,1,115
44,8,3,Clear,3,0,0,5,82
16,8,3,Rainy,2,0,1,5,102
26,14,2,Rainy,3,0,0,1,133
23,3,2,Clear,4,0,1,4,56
33,3,3,Clear,1,0,0,4,76
42,0,2,Snowy,0,0,0,4,32
30,0,2,Rainy,4,0,0,2,88
23,0,3,Clear,0,0,0,5,74
10,21,1,Snowy,0,0,0,2,115
36,5,2,Rainy,0,0,0,3,106
31,10,3,Snowy,0,0,0,1,103
43,15,3,Foggy,4,0,0,2,105
22,4,3,Snowy,4,0,0,5,89
43,9,1,Snowy,3,0,0,4,18
43,15,2,Rainy,2,0,0,3,61
38,10,2,Snowy,1,0,0,3,40
47,17,1,Foggy,3,0,0,3,45
2,21,3,Foggy,4,0,0,2,39
23,13,1,Snowy,3,0,0,5,28
35,12,1,Snowy,2,0,1,1,22
37,0,2,Rainy,0,0,1,3,52
32,2,2,Rainy,0,0,1,5,24
43,14,3,Foggy,4,0,0,3,44
12,11,2,Snowy,4,0,0,2,17
35,4,1,Snowy,3,0,0,3,117
41,15,1,Foggy,2,0,0,2,52
3,13,3,Foggy,0,0,0,1,19
34,9,1,Snowy,3,1,1,4,146
38,4,1,Foggy,0,0,1,3,100
24,6,1,Rainy,2,0,0,1,135
38,20,3,Clear,3,0,0,2,52
17,15,3,Clear,4,0,0,3,64
40,14,2,Foggy,1,1,0,5,53
1,5,2,Foggy,2,1,0,3,98
8,6,1,Clear,0,0,0,1,148
15,17,1,Foggy,1,0,0,3,51
45,18,2,Foggy,2,1,1,1,101
25,18,1,Rainy,0,0,1,2,15
8,16,2,Clear,1,0,0,3,63
32,13,2,Foggy,0,0,0,2,77
13,8,3,Snowy,0,0,1,1,44
46,15,2,Snowy,1,0,0,5,35
15,9,3,Clear,3,0,0,3,11
6,8,3,Rainy,2,0,1,3,20
33,11,3,Snowy,3,0,0,4,70
7,8,3,Snowy,0,0,0,1,86
33,15,3,Snowy,1,0,0,4,86
47,15,2,Foggy,2,1,0,1,86
29,23,1,Foggy,4,0,0,5,143
38,20,2,Clear,2,0,1,4,80
37,22,3,Foggy,3,0,0,1,122
44,1,1,Foggy,1,1,0,1,141
32,6,3,Snowy,3,0,0,4,90
3,19,2,Snowy,0,0,0,5,59
20,6,2,Rainy,2,1,0,3,62
14,6,3,Snowy,3,0,1,3,116
28,18,3,Clear,4,0,1,1,141
38,2,2,Rainy,3,0,0,2,38
4,9,1,Clear,0,0,0,3,39
15,5,3,Clear,3,0,1,1,142
17,1,2,Foggy,2,0,0,5,72
37,23,3,Clear,2,0,1,1,128
24,23,1,Snowy,1,0,0,1,111
38,19,1,Snowy,0,0,0,4,20
42,17,1,Foggy,1,1,0,4,119
41,8,3,Foggy,2,0,0,2,44
36,14,2,Foggy,3,0,0,4,99
41,13,3,Snowy,3,0,0,2,89
8,8,3,Foggy,4,0,0,2,7
3,1,3,Snowy,0,0,1,4,148
30,9,1,Foggy,2,0,0,5,75
22,3,1,Rainy,1,1,0,3,99
33,0,3,Snowy,2,0,0,4,117
25,21,3,Snowy,4,0,0,3,51
30,10,3,Clear,2,0,1,4,106
37,15,2,Foggy,1,0,0,5,27
3,10,3,Snowy,3,0,0,2,8
4,12,1,Snowy,1,0,0,5,58
29,13,1,Clear,0,0,0,3,72
32,0,2,Snowy,4,0,0,3,142
23,22,2,Rainy,1,0,0,1,105
19,8,2,Snowy,3,0,0,4,66
15,17,1,Rainy,0,0,1,3,43
16,10,1,Snowy,1,0,1,1,79
23,23,3,Foggy,4,0,1,5,106
40,2,3,Foggy,3,0,0,3,100
46,20,1,Snowy,4,0,0,2,111
37,3,2,Foggy,2,1,0,2,97
1,21,1,Snowy,1,0,0,1,133
19,10,1,Clear,0,0,0,2,34
37,6,2,Clear,4,1,0,4,143
35,8,1,Snowy,4,0,0,4,149
30,4,1,Clear,1,0,0,3,106
17,1,2,Foggy,1,1,0,1,107
39,11,1,Clear,3,0,0,5,124
49,3,3,Foggy,1,0,0,3,113
26,12,1,Foggy,1,0,1,3,128
13,1,2,Snowy,0,0,0,5,29
22,14,2,Foggy,2,0,0,1,140
46,0,3,Foggy,4,0,0,4,12
23,17,2,Rainy,1,0,0,5,102
44,22,2,Snowy,1,0,0,2,56
43,1,1,Snowy,1,0,0,4,121
33,3,3,Snowy,1,0,0,3,120
27,20,1,Clear,0,0,0,4,22
35,18,1,Foggy,2,0,0,4,65
12,19,3,Foggy,2,0,0,1,59
9,9,2,Rainy,1,1,0,3,122
34,12,3,Snowy,2,0,1,3,82
14,18,2,Foggy,3,0,0,1,75
37,7,2,Rainy,1,0,1,3,142
3,9,1,Foggy,3,0,1,3,134
44,7,1,Snowy,1,0,0,2,14
44,18,1,Rainy,3,0,0,5,105
21,8,2,Clear,2,0,1,5,17
7,8,3,Rainy,1,0,0,3,40
33,22,3,Rainy,4,0,1,5,80
35,12,2,Rainy,1,0,0,5,111
11,0,1,Rainy,3,0,1,4,142
45,11,2,Rainy,2,0,1,5,127
32,9,3,Foggy,4,0,0,1,135
22,18,1,Rainy,1,1,0,1,88
42,7,3,Rainy,3,0,0,5,136
19,21,3,Snowy,3,0,0,3,112
36,10,1,Rainy,0,0,0,5,128
37,10,1,Foggy,3,0,0,2,130
11,15,3,Rainy,2,1,0,3,96
41,10,1,Foggy,3,0,0,4,44
13,0,1,Rainy,3,0,0,5,114
28,5,2,Snowy,2,0,0,2,66
49,12,2,Foggy,0,0,0,2,43
15,10,2,Foggy,3,0,0,3,128
13,2,1,Rainy,2,0,0,2,41
43,20,2,Foggy,0,0,0,3,66
33,0,3,Rainy,2,0,0,2,9
8,13,2,Snowy,3,0,0,4,117
32,10,3,Snowy,0,0,0,4,107
37,13,3,Snowy,4,0,0,4,90
48,22,2,Clear,2,0,0,4,124
4,21,2,Rainy,2,0,0,5,86
18,9,1,Snowy,0,0,0,1,55
23,20,1,Foggy,2,0,0,2,5
29,1,2,Snowy,0,0,1,2,78
2,23,3,Rainy,1,1,0,5,108
13,4,2,Clear,2,0,0,5,98
16,14,1,Rainy,2,0,0,5,51
8,17,1,Snowy,3,0,0,5,129
19,15,3,Rainy,3,0,0,5,137
32,19,1,Rainy,2,0,0,1,100
3,23,2,Foggy,2,0,0,2,31
49,23,3,Clear,2,0,1,1,114
32,2,2,Foggy,2,1,1,2,65
41,23,3,Snowy,2,0,0,5,142
21,8,3,Rainy,3,1,0,2,90
25,17,2,Clear,3,0,0,3,136
17,21,1,Foggy,1,0,0,2,28
25,18,1,Clear,2,0,0,3,14
33,4,3,Snowy,2,0,0,4,118
31,3,3,Snowy,4,0,0,4,14
36,7,1,Clear,4,0,0,3,39
23,6,3,Clear,2,0,0,1,37
47,22,1,Snowy,4,0,0,3,73
44,10,1,Clear,1,0,0,5,147
25,11,2,Snowy,2,1,0,2,86
49,11,2,Snowy,3,0,0,4,35
44,15,1,Clear,4,0,0,3,124
48,15,1,Snowy,1,0,0,1,23
30,14,2,Snowy,2,0,0,5,148
13,0,1,Foggy,3,0,0,1,55
43,14,1,Snowy,4,0,1,5,30
47,21,3,Snowy,2,0,0,5,58
29,17,2,Snowy,3,0,1,5,107
16,23,2,Clear,3,0,0,3,89
38,5,2,Foggy,0,0,0,3,68
27,8,3,Foggy,0,0,0,1,96
26,16,2,Snowy,0,0,1,2,114
11,23,2,Foggy,4,1,0,5,81
47,11,2,Rainy,0,0,0,3,144
37,1,1,Foggy,1,0,0,5,57
3,15,3,Rainy,2,0,0,4,96
26,22,1,Clear,1,0,0,3,131
34,14,2,Foggy,4,0,0,4,105
33,11,3,Snowy,1,0,0,1,127
15,14,1,Snowy,4,0,0,2,35
2,12,3,Clear,3,0,0,1,129
28,11,2,Snowy,2,0,0,5,50
20,18,3,Rainy,4,0,0,2,28
38,15,2,Snowy,2,0,0,3,119
44,6,3,Foggy,1,0,1,5,105
16,16,2,Clear,4,0,0,5,91
46,9,2,Rainy,4,0,0,3,6
4,8,3,Snowy,2,0,0,4,73
8,5,1,Clear,0,0,0,1,118
44,22,2,Rainy,4,0,0,2,106
46,8,2,Foggy,2,0,0,2,83
20,0,2,Clear,2,0,0,4,22
26,15,1,Snowy,3,0,1,4,123
32,13,2,Snowy,0,0,0,4,132
13,7,1,Snowy,4,0,0,4,23
5,14,2,Rainy,1,0,0,3,64
44,15,3,Clear,2,0,0,1,137
42,13,3,Snowy,4,1,0,3,73
13,15,2,Foggy,3,0,1,1,122
41,6,2,Snowy,3,0,1,1,114
11,17,3,Snowy,3,0,1,5,144
37,16,1,Foggy,2,0,0,1,71
32,0,1,Snowy,3,0,0,3,61
45,10,2,Clear,4,0,0,4,21
42,19,1,Snowy,4,0,0,1,132
18,4,1,Rainy,3,0,0,4,101
29,22,2,Rainy,1,0,0,4,148
15,12,2,Rainy,0,0,1,1,75
20,7,1,Foggy,0,0,0,5,131
44,17,3,Rainy,2,0,0,3,16
36,12,1,Rainy,3,0,0,2,20
5,8,3,Clear,3,0,0,4,48
40,10,1,Snowy,3,0,0,4,92
37,22,3,Rainy,4,0,0,1,7
33,5,2,Rainy,0,0,0,1,54
18,10,1,Rainy,0,0,0,5,33
19,14,2,Snowy,4,0,0,1,61
32,13,3,Foggy,4,0,0,5,38
42,7,2,Rainy,0,0,0,4,118
22,17,2,Rainy,0,0,0,3,27
41,0,3,Snowy,4,1,0,3,85
1,20,3,Snowy,0,0,0,1,142
25,8,1,Clear,2,0,0,2,51
20,22,3,Foggy,3,0,0,5,136
35,6,3,Clear,2,0,0,2,104
45,14,3,Rainy,3,0,0,1,73
6,14,3,Snowy,1,0,0,5,113
6,8,2,Rainy,1,0,0,2,119
37,20,2,Foggy,2,0,0,2,128
49,4,3,Rainy,3,1,0,4,32
3,6,2,Clear,0,1,0,4,26
37,11,1,Rainy,0,0,1,4,102
31,5,2,Rainy,0,0,1,5,32
35,9,3,Clear,1,0,0,3,85
45,14,3,Rainy,3,0,0,2,111
15,21,2,Clear,3,0,0,1,135
17,23,1,Clear,0,0,0,5,87
15,3,1,Clear,3,1,1,5,15
5,14,3,Snowy,1,0,0,4,47
22,17,1,Clear,3,0,0,1,148
46,2,3,Clear,1,0,0,5,24
11,14,3,Snowy,4,0,0,2,75
28,19,1,Snowy,4,0,0,5,131
14,4,3,Rainy,0,0,0,4,29
39,1,2,Snowy,2,0,0,5,24
3,14,2,Clear,2,0,0,1,25
42,7,2,Clear,2,0,0,1,20
11,4,2,Foggy,4,0,0,2,55
30,22,2,Foggy,3,0,0,5,33
38,8,2,Clear,4,0,1,3,75
5,6,2,Foggy,3,0,0,5,49
22,3,3,Clear,2,0,0,2,69
13,18,3,Rainy,3,0,0,1,22
44,7,2,Clear,2,0,0,2,149
21,13,1,Snowy,4,0,0,3,67
37,8,1,Foggy,4,1,0,1,119
25,4,1,Snowy,0,0,0,1,74
21,5,3,Clear,3,0,0,5,95
28,9,1,Clear,0,0,0,1,140
41,12,2,Snowy,4,0,0,4,145
4,9,1,Rainy,0,1,0,4,12
29,21,3,Snowy,1,0,0,2,137
47,12,1,Foggy,1,0,1,3,125
35,2,1,Snowy,2,0,0,4,7
23,11,2,Snowy,3,0,0,3,141
7,3,1,Rainy,1,0,0,4,18
46,10,2,Clear,2,1,0,5,19
46,8,3,Snowy,0,0,0,1,71
9,5,1,Rainy,0,0,0,2,134
23,11,3,Foggy,1,0,1,4,86
3,13,3,Rainy,0,0,0,3,130
9,20,3,Clear,1,0,0,2,148
4,8,2,Snowy,0,0,1,3,9
49,7,1,Snowy,3,0,0,3,142
25,8,3,Snowy,3,0,0,5,136
6,12,3,Foggy,4,0,0,3,35
48,10,1,Foggy,1,0,0,1,8
18,8,3,Snowy,4,0,0,4,76
45,19,2,Rainy,1,0,0,1,58
7,7,3,Rainy,2,0,0,2,57
35,9,1,Snowy,0,1,0,3,75
31,8,1,Rainy,1,0,0,4,139
38,20,1,Rainy,1,0,0,2,123
32,3,3,Rainy,2,1,0,4,82
35,9,1,Rainy,4,1,0,4,60
28,16,3,Snowy,2,0,0,1,57
44,18,2,Snowy,4,0,0,1,74
5,9,3,Rainy,3,0,0,5,37
30,17,2,Snowy,1,0,0,1,133
22,15,1,Rainy,0,0,0,5,36
17,22,2,Rainy,3,1,0,1,104
10,3,3,Snowy,4,0,0,3,26
7,8,2,Rainy,3,0,1,3,72
4,8,2,Foggy,0,0,0,1,141
42,1,1,Snowy,2,0,0,5,47
27,18,2,Rainy,2,0,1,5,21
7,7,3,Clear,4,0,1,5,65
23,18,2,Clear,2,0,0,1,31
11,3,3,Clear,0,0,0,3,55
8,10,3,Foggy,2,0,0,1,28
8,2,2,Snowy,1,0,0,3,46
37,17,3,Clear,0,0,0,2,24
5,16,3,Snowy,4,0,0,2,75
7,18,2,Foggy,4,0,0,2,123
22,8,1,Rainy,4,0,0,4,129
36,15,3,Rainy,0,0,0,4,60
2,7,1,Snowy,3,1,0,3,16
24,8,2,Clear,0,0,0,5,123
2,4,1,Snowy,2,0,1,3,6
48,4,1,Foggy,3,0,0,4,5
12,13,1,Rainy,0,0,1,1,112
47,23,3,Snowy,2,0,0,2,138
42,13,1,Snowy,4,0,0,3,61
26,4,3,Foggy,2,0,0,5,42
38,3,3,Clear,3,0,0,2,144
45,16,3,Foggy,1,0,0,3,22
6,5,3,Snowy,4,1,1,1,75
23,6,2,Clear,1,1,0,4,30
2,13,1,Clear,3,0,1,5,120
26,14,3,Clear,4,0,0,4,124
14,5,3,Snowy,0,0,0,5,24
18,9,3,Rainy,0,0,0,4,99
38,7,1,Clear,0,0,0,4,77
32,7,2,Snowy,2,0,0,4,110
14,4,1,Clear,1,0,1,3,65
30,15,3,Foggy,2,0,0,3,84
13,19,1,Foggy,0,0,0,3,30
40,10,1,Snowy,4,0,1,2,45
31,6,1,Snowy,1,0,0,4,112
37,1,2,Clear,3,0,1,3,44
45,6,3,Foggy,4,0,0,2,22
38,5,2,Rainy,2,0,1,3,70
22,18,2,Clear,3,0,0,4,53
28,17,1,Foggy,3,0,0,3,14
19,0,3,Clear,4,0,0,5,103
43,17,3,Rainy,1,0,0,5,102
16,11,3,Clear,0,0,0,5,76
5,20,3,Rainy,2,0,0,2,146
44,16,2,Foggy,2,0,0,3,86
49,7,3,Clear,0,0,0,4,118
2,19,3,Rainy,2,0,1,4,106
10,2,2,Clear,0,0,0,5,44
47,9,3,Rainy,3,0,0,4,124
19,15,3,Clear,4,0,0,5,18
20,17,1,Foggy,0,0,0,4,29
29,0,3,Rainy,2,0,0,3,119
25,7,1,Snowy,3,0,0,5,123
17,18,2,Clear,2,0,0,1,33
13,2,1,Rainy,2,0,0,3,103
45,15,2,Foggy,0,0,0,4,30
16,15,3,Snowy,1,0,0,2,11
35,15,1,Foggy,0,0,0,1,105
36,22,1,Foggy,2,0,1,2,23
39,11,1,Snowy,1,0,0,2,100
3,8,2,Rainy,3,1,1,4,23
9,17,1,Rainy,0,0,0,2,135
40,22,3,Snowy,2,1,0,3,148
46,23,3,Clear,0,1,0,5,35
29,10,1,Clear,1,0,0,4,69
5,19,3,Clear,2,0,1,2,60
3,10,2,Foggy,3,0,1,1,140
10,19,1,Rainy,4,0,0,4,26
31,11,1,Clear,2,0,1,2,20
11,17,3,Foggy,4,0,0,3,19
17,1,2,Snowy,3,0,0,1,10
40,3,1,Rainy,2,0,0,1,79
41,3,1,Clear,4,0,0,4,122
8,20,3,Rainy,4,0,0,2,80
2,13,2,Snowy,3,0,0,3,46
4,12,2,Rainy,4,0,0,4,96
16,8,3,Clear,4,0,0,2,64
41,14,3,Rainy,0,0,0,5,87
41,22,2,Snowy,1,0,0,5,92
21,21,2,Foggy,4,1,0,1,79
5,9,2,Snowy,0,0,0,1,99
35,4,1,Snowy,4,0,0,3,82
14,3,3,Snowy,2,0,1,2,116
15,17,2,Rainy,1,0,0,5,82
6,3,2,Clear,2,0,0,3,91
16,15,2,Clear,1,0,0,4,148
23,10,3,Rainy,3,0,0,5,149
31,6,1,Snowy,1,0,0,2,99
42,0,1,Snowy,0,0,1,5,134
46,2,3,Rainy,4,0,0,5,23
12,15,1,Rainy,3,0,0,3,10
41,3,2,Snowy,2,0,0,4,112
19,22,2,Snowy,4,0,1,3,114
12,2,2,Clear,1,0,0,3,43
45,19,1,Foggy,4,0,0,3,81
13,0,1,Snowy,1,1,0,4,36
49,0,3,Rainy,4,0,0,3,54
2,9,3,Rainy,1,1,0,5,38
20,11,2,Foggy,2,0,0,5,11
31,2,3,Foggy,1,0,1,2,147
9,22,3,Clear,3,0,0,5,31
21,12,1,Foggy,4,0,0,5,38
8,5,2,Clear,4,0,0,4,55
39,20,3,Foggy,4,0,0,5,93
37,23,3,Clear,2,0,1,2,14
29,23,1,Snowy,0,0,1,2,117
19,19,2,Clear,4,0,0,3,74
35,9,1,Snowy,1,0,1,3,125
45,5,1,Snowy,4,0,0,1,145
38,0,2,Snowy,1,1,0,5,12
26,14,3,Snowy,2,0,0,5,47
11,13,1,Rainy,2,0,0,5,55
36,11,2,Foggy,4,0,0,4,58
35,9,1,Rainy,2,0,0,3,109
4,8,3,Clear,2,0,0,4,115
3,20,3,Foggy,2,0,0,3,109
45,14,1,Snowy,3,0,0,3,44
47,13,3,Snowy,0,0,0,5,145
12,23,1,Foggy,0,0,0,5,67
32,9,1,Clear,1,1,0,3,42
47,0,2,Snowy,4,0,1,5,26
26,19,2,Rainy,4,0,0,4,30
43,1,1,Foggy,1,0,0,3,106
43,1,1,Clear,4,0,0,5,112
13,1,1,Foggy,3,0,0,3,14
44,1,1,Foggy,2,0,0,3,77
38,7,1,Clear,4,0,1,2,106
29,21,2,Clear,3,0,0,4,125
19,17,1,Snowy,3,0,0,5,139
35,12,2,Clear,0,0,0,1,14
48,16,3,Rainy,3,0,1,3,143
41,7,1,Rainy,1,0,0,4,37
27,9,2,Rainy,0,0,0,1,135
46,13,2,Foggy,4,0,0,2,18
31,18,3,Snowy,3,0,1,3,29
3,18,3,Foggy,3,0,0,1,90
35,23,3,Rainy,0,0,0,2,16
24,4,1,Clear,3,0,0,1,102
7,23,1,Foggy,4,0,0,4,76
35,17,1,Snowy,2,0,1,2,84
21,9,3,Rainy,2,0,0,3,25
1,15,2,Snowy,0,0,0,2,135
44,17,2,Snowy,1,0,0,3,64
6,8,3,Rainy,1,0,0,2,107
39,9,1,Snowy,0,0,0,1,131
34,21,2,Foggy,2,0,0,2,149
18,11,2,Snowy,2,1,1,3,35
25,4,2,Snowy,4,0,0,3,138
15,14,2,Clear,1,0,0,4,71
47,22,1,Snowy,2,0,0,5,24
32,6,1,Foggy,4,0,0,3,19
42,19,1,Snowy,1,0,0,3,149
49,6,2,Foggy,0,0,0,1,117
18,2,1,Foggy,4,0,1,3,110
31,2,2,Rainy,2,0,0,5,146
29,6,1,Foggy,3,0,1,1,81
15,0,2,Clear,3,1,0,3,141
23,23,3,Foggy,0,0,0,5,62
38,17,1,Clear,0,0,0,4,117
41,0,3,Rainy,0,0,1,4,12
11,5,1,Clear,2,0,0,3,74
15,19,3,Snowy,3,0,0,1,143
23,6,3,Rainy,1,0,0,2,55
3,11,3,Snowy,4,0,0,4,38
19,2,1,Clear,2,0,0,2,119
1,1,2,Clear,1,0,0,3,14
24,14,2,Rainy,0,0,1,2,103
49,19,2,Snowy,2,0,1,4,78
11,3,1,Clear,2,0,0,1,14
30,19,2,Foggy,1,0,0,2,15
11,18,1,Foggy,3,0,0,3,65
39,22,2,Foggy,1,0,0,5,140
1,20,3,Clear,3,1,0,2,23
12,10,3,Foggy,4,0,0,1,145
4,19,3,Clear,4,0,0,4,35
25,4,1,Foggy,3,0,0,5,98
8,22,3,Snowy,4,0,0,1,62
15,19,3,Clear,3,0,0,1,138
43,11,2,Foggy,3,0,1,2,149
30,15,1,Rainy,1,0,0,4,132
40,9,2,Clear,0,0,1,1,40
32,20,3,Foggy,4,0,0,4,86
44,21,3,Foggy,1,0,0,5,128
35,5,2,Clear,1,0,0,3,82
21,11,1,Rainy,2,0,0,1,100
31,6,1,Foggy,4,0,0,1,114
36,9,2,Snowy,4,0,0,2,114
27,15,2,Snowy,0,0,1,2,98
44,2,1,Snowy,4,0,1,5,39
8,15,3,Rainy,1,0,0,4,8
23,11,3,Snowy,1,0,0,4,106
23,7,1,Rainy,2,0,0,2,79
42,4,2,Rainy,3,0,0,3,131
33,16,3,Clear,0,0,0,1,20
13,19,1,Foggy,0,0,0,3,7
39,19,3,Clear,3,0,0,2,23
35,13,2,Clear,1,0,0,1,70
16,23,3,Rainy,0,1,1,5,35
12,8,1,Snowy,4,0,0,5,132
31,18,2,Clear,4,0,0,5,24
5,11,1,Rainy,2,0,1,4,93
40,10,1,Rainy,2,1,0,1,63
44,0,3,Foggy,0,0,0,5,6
25,10,1,Clear,3,1,0,5,133
21,7,1,Rainy,1,0,0,5,11
3,19,3,Foggy,3,0,1,5,26
48,20,3,Rainy,1,0,0,4,45
10,3,3,Foggy,3,1,0,3,136
23,3,2,Rainy,3,0,0,5,59
17,10,3,Clear,1,0,0,4,51
42,18,3,Clear,3,1,0,4,113
35,3,2,Rainy,2,0,0,1,71
25,22,2,Rainy,2,0,0,2,77
2,5,3,Snowy,4,0,1,1,97
27,8,3,Rainy,2,0,1,2,64
46,10,3,Clear,0,0,0,5,141
9,11,1,Foggy,1,0,0,2,104
49,17,3,Rainy,1,0,0,2,6
4,19,3,Foggy,0,0,0,5,116
26,8,3,Foggy,1,0,1,1,55
32,23,2,Foggy,3,0,1,5,134
29,14,1,Clear,2,0,0,3,65
22,16,3,Foggy,2,0,0,1,75
47,8,3,Rainy,1,0,0,1,127
13,12,3,Clear,1,0,0,3,69
23,1,2,Rainy,2,0,0,1,140
31,16,3,Rainy,2,0,0,4,45
41,17,3,Foggy,4,0,0,4,138
36,5,2,Snowy,3,0,1,5,68
40,1,2,Snowy,1,0,0,3,68
31,0,2,Clear,4,0,1,2,94
15,4,2,Clear,2,0,1,3,126
14,13,2,Clear,3,0,0,2,109
35,17,2,Snowy,0,0,1,2,93
24,3,2,Foggy,4,0,0,4,122
30,13,2,Clear,0,0,0,1,84
30,14,2,Clear,4,1,1,5,114
27,23,3,Snowy,2,0,0,2,33
49,21,1,Snowy,4,0,1,2,148
40,7,3,Foggy,4,0,0,5,105
14,20,2,Foggy,3,0,1,4,145
45,1,3,Rainy,4,0,0,3,71
47,16,2,Foggy,0,0,0,4,145
11,23,1,Snowy,1,0,0,3,139
47,16,1,Clear,2,0,0,1,137
44,19,2,Snowy,0,0,0,2,148
26,5,2,Clear,4,0,0,2,22
21,5,3,Clear,0,0,0,3,69
9,18,3,Snowy,3,1,1,4,85
47,0,2,Rainy,2,0,0,2,41
1,5,1,Snowy,3,1,0,5,12
44,4,3,Foggy,1,0,1,1,90
6,3,3,Snowy,0,0,0,3,132
1,12,1,Snowy,4,0,0,2,15
22,19,1,Clear,3,1,0,5,108
13,16,3,Clear,2,0,0,4,73
38,12,2,Rainy,4,0,0,5,134
49,21,1,Clear,2,1,0,1,23
45,15,3,Clear,2,0,1,3,50
41,12,2,Rainy,2,0,0,2,58
40,22,2,Snowy,4,1,0,2,26
31,0,2,Rainy,4,0,0,1,110
15,9,3,Clear,4,0,0,3,41
2,17,3,Rainy,2,0,0,5,7
31,22,1,Clear,4,0,0,3,117
26,23,1,Snowy,2,0,0,4,102
2,23,2,Rainy,4,0,0,5,69
11,16,2,Rainy,0,1,1,2,100
33,16,3,Rainy,3,0,0,5,124
18,9,3,Snowy,0,0,0,4,62
21,19,1,Clear,1,0,0,4,140
31,1,1,Foggy,0,0,1,4,21
26,9,3,Foggy,3,0,0,5,94
30,19,2,Rainy,1,1,1,1,83
39,5,2,Snowy,3,0,1,2,99
21,2,1,Rainy,4,0,0,3,8
49,9,1,Foggy,2,0,1,5,90
16,18,2,Rainy,4,0,1,1,130
7,16,3,Clear,3,0,0,4,121
22,11,2,Rainy,3,0,0,1,26
7,20,2,Snowy,1,0,0,4,68
2,11,2,Snowy,1,0,0,4,129
37,22,1,Clear,0,0,1,3,22
14,5,2,Foggy,2,0,0,1,131
8,11,2,Clear,4,0,0,3,41
29,19,2,Rainy,2,0,1,4,34
44,5,2,Clear,0,0,0,1,31
7,2,3,Clear,3,0,0,2,33
38,2,3,Rainy,4,0,0,1,27
45,22,1,Foggy,4,0,0,4,34
22,8,2,Rainy,2,0,0,3,103
44,0,3,Foggy,3,0,1,2,138
17,3,1,Snowy,2,0,0,4,70
16,11,2,Clear,2,1,0,5,122
33,4,2,Rainy,4,1,0,5,28
39,17,2,Rainy,3,0,1,4,69
35,15,2,Snowy,3,0,1,4,140
38,9,3,Clear,4,0,0,5,27
32,11,3,Rainy,3,0,0,5,138
3,10,2,Foggy,2,0,0,2,120
3,18,2,Snowy,2,0,0,2,110
8,4,1,Snowy,0,0,0,2,31
46,23,3,Snowy,3,0,1,1,19
31,2,2,Foggy,3,0,0,5,9
9,18,1,Rainy,2,0,0,1,71
5,5,1,Rainy,2,0,0,3,49
28,23,2,Foggy,3,1,0,5,23
15,16,3,Clear,3,0,0,3,38
49,22,1,Rainy,3,0,0,1,136
27,12,1,Snowy,4,0,1,3,66
42,6,1,Clear,3,0,1,1,41
31,18,1,Foggy,2,0,0,3,90
40,18,1,Snowy,0,0,0,1,76
18,11,2,Rainy,2,0,0,3,12
38,10,1,Rainy,1,0,1,2,92
49,16,3,Snowy,3,0,0,3,75
4,16,3,Clear,4,1,0,5,134
21,17,1,Snowy,1,0,1,1,55
47,14,1,Snowy,1,1,0,4,37
42,5,1,Foggy,4,0,0,3,33
23,7,2,Clear,4,0,0,5,7
45,10,1,Clear,2,0,0,3,53
22,12,2,Rainy,3,0,0,3,31
1,16,1,Foggy,1,0,0,4,10
25,16,2,Rainy,3,1,0,5,72
41,17,2,Snowy,2,1,1,1,94
28,15,1,Foggy,3,0,1,2,25
37,22,1,Snowy,1,0,0,3,93
11,15,1,Rainy,3,0,0,5,87
22,3,1,Snowy,3,0,0,3,121
25,16,2,Clear,2,0,0,3,41
21,7,1,Snowy,1,1,0,3,133
36,19,3,Snowy,4,1,1,1,98
20,6,3,Foggy,0,0,1,3,36
16,7,1,Snowy,4,0,0,2,139
28,0,2,Rainy,4,0,0,5,117
